Date,City,Score,Review_usage,Review_pro,Review_contra,Review_comment,Like_count,Dislike_counts,Shop_review
7 месяцев назад,Москва,4,менее месяца,камера огонь,цена,"Телефон крутой, бодро держит зарядку (мне хватает на 15-18 часов пользования со средними нагрузками). Скорость работы и оптимизация операционной системы на высоте, не к чему придраться. Также адекватная камера, мне есть с чем сравнить, поэтому понимаю, о чем говорю. Не могу только понять, как эпл не додумались предусмотреть функцию зарядки наушников от телефона. Ну и наболевший вопрос про комплектацию, но я думаю, все и так все понимают)) за это звездочку сниму, извините",0,0,Неизвестно
2 месяца назад,Москва,4,Не указано,Не указано,Не указано,"был активирован до вскрытия мною,это нехорошо. в остальном все ок.",0,0,ТехноПространство
2 месяца назад,Уфа,4,несколько месяцев,Можно звонить!,"Цена, слабая автономность",Пойдет. 3-й сорт не брак!,0,0,ge store
6 месяцев назад,Москва,4,менее месяца,"цвет, дизайн",дороговат,"Загорелась желанием купить 14 айфон, да этого пользовалась премиальным андроидом. Цену сами видите, описание читала, обзоры смотрела. В дизайн и цвет влюбилась с первого взгляда, такой смартфон даже просто в руке держать приятно. В остальном, нормальный смартфон, с хорошей камерой, экраном и приличной батареей. Если честно ожидала большего",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,"быстро работает, выдает красивую и качественную картинку, отличная камера","дорогой, разряжается быстро","Давно мечтала об этом смартфоне и вот, свершилось) Ну он правда классный. В секунду реагирует на задачи, выдает красивую детализированную картинку, камера шикарная и он оочень умный. А вот ценник, конечно, печалит. И разряжался бы чуть медленнее, вообще бы прекрасно было. А то день в автономном режиме не всегда выдерживает",0,0,Неизвестно
5 месяцев назад,Москва,4,менее месяца,аккумулятор,никаких значительных изменений,"Я можно сказать поменяла шило на мыло, купила айфон 14 вместо айфон 13, это пожалуй одна из самых неудачных покупок! Меня привлекла презентация гаджета, ожидала более крутые фото и большую автономность. Но нет, камера, как и на прошлой модели. Из плюсов могу выделить емкий аккумулятор разве что.",0,0,Неизвестно
2 месяца назад,Горетовка,4,менее месяца,Всё хорошо,Быстро садится батарея,Не указано,0,0,Prosto-Technika
3 месяца назад,Москва,4,Не указано,Все что можно ожидать от айфона,"Стоит учесть что если модель модель на 2 симки, то не будет фунции аудиовызова через фейстайм",Не указано,0,0,Digital Planet
3 месяца назад,Москва,4,несколько месяцев,"Все как всегда на уровне от Apple, красивый цвет телефона, работает без нареканий",Спустя несколько месяцев эксплуатации стал немного лагать,Не указано,0,0,UNOTECHNO
7 месяцев назад,Москва,4,менее месяца,все замечательно,"исчезли приложения банков, невозможно расплачиваться в приложениях картами","Напишу про недостаток, потому что все остальное достоинства) Из минусов для себя отметил, как неудобно теперь скачивать банковские приложения и пытаться вообще что-то оплатить нашими картами. То есть возможность оплаты есть, но через одно место, простите. Пока понял как эплмьюзик продлить, чуть с ума не сошел. А так все супер)",0,0,Неизвестно
2 месяца назад,Мурино,4,менее месяца,Оригинал,Не указано,"Все отлично, привезли быстро по клику",0,0,Prosto-Technika
3 месяца назад,Краснодар,4,несколько месяцев,"Удобный, быстрый, восхитительный сенсор",Нет,Жена до сих пор в восторге. Так ее еще ни один подарок не радовал,0,0,TechnoMall__
6 месяцев назад,Москва,4,менее месяца,"классные фото, стильный внешний вид",слабый аккумулятор,"С 14 айфона получаются крутые качественные фото с любого ракурса и в темное время суток, есть много настроек и режимов съемки. Внешний вид очень крутой, в жизни фиолетовый цвет выглядит очень нежно. В работе устраивает. Слабое место телефона аккумулятор, очень быстро разряжается.",0,0,Неизвестно
2 месяца назад,Истра,4,несколько месяцев,Быстрая зарядка долго держит аккумулятор,Не указано,Не указано,0,0,1Store.
4 месяца назад,Звенигород,4,менее месяца,"Быстрая доставка, оригинальная продукция",Нет и не может быть,"Спасибо магазину товар пришел быстро, качественно упакован, пломбирован, полностью оригинальный, не восстановленный. Все как заявлено в описании. Восторгу нет предела",0,0,Techno Storm
4 месяца назад,Абакан,4,менее месяца,"Удобный, все функции как и заявлено.",Установка приложений не с первого раза срабатывала,"Буду тестировать и дальше, если что-то появится обязательно опишу.",0,0,istore93
4 месяца назад,Северская,4,менее месяца,"Сложно пока сказать, т.к. только перешла с андроида.",заказывала с dual nano sim пришел с одним физическим слотом для сим карты,"Пришел упакованный, с пломбами, коробка целая. Неактивирован, не восстановлен, гарантия 1 год",0,0,Яндекс Маркет
4 месяца назад,Москва,4,менее месяца,"Выглядит хорошо, да и в целом вроде оригинал",пока не нашлись,"Переживала, что положат кирпич, вместо телефона, а оказалось, все очень даже не плохо. и телефончик на месте, да и рабочий. в общем я довольна 😌",0,0,OGWTRADE
7 месяцев назад,Москва,4,менее месяца,"камера, скорость работы","неудобная операционная система, цена","Недавно приобрел новый смартфон, по большей части все в нем нравится. Скорость реакции и камера заслуживают отдельного комментария, очень хороший уровень. До этого был андройд и сейчас некоторые вещи кажутся нелогичными и неудобными. Но самый большой недостаток для меня - это его цена, так что, надеюсь, он полностью оправдает себя в эксплуатации",0,0,Неизвестно
10 месяцев назад,Жаворонки,4,менее месяца,"камера, долго держит заряд, дизайн, удобство использования","Е-сим не работает, многие приложения теперь недоступны","чуть меньше 11ого, более изящный. расстроило то, что не работает заявленная Е-сим, а я на неё рассчитывала. плюс, многие приложения, которые были на моём старом 11 айфоне, на новый перенеслись, но уже недоступны для скачивания. вот этот геморрой с российскими приложениями, которые не пускают в эпстор, откровенно раздражает. но порадовало то, что телефон хорошо держит заряд и не тормозит. вместо wifi теперь wlan. попробуем как-то решить остальные проблемы, хотя по моему мнению, за такую цену на телефоне вообще не должно быть никаких проблем. но это наша реальность… надеюсь, айфон прослужит долго!",0,0,Интернет-магазин Для Друзей
6 месяцев назад,Москва,4,менее месяца,"дизайн, камера",батарея не очень,"Муж порадовал приятным подарком новеньким 14 айфоном, он шикарно выглядит, у меня белый. В остальном 14 айфон почти такой же, как и 13, что стало неприятным сюрпризом. У 14 камера правда лучше по характеристикам и фоки получаются крутые. Еще вроде бы как батарея у 14 помощнее, но она быстро разряжается.",0,0,Неизвестно
4 месяца назад,Набережные Челны,4,несколько месяцев,"Телефон пробивала пришёл не активирован, оригинал. Все работает отлично.","быстро разряжается батарея, хватает на день , за месяц пользования акб с 100 упал до 97..","телефон отличный , если бы не акб",0,0,STRUKTURA
3 месяца назад,Москва,4,Не указано,Apple навсегда,Цена,"Покупайте, не пожалеете потраченных средств",0,0,MOBILE-ROOMS
6 месяцев назад,Москва,4,менее месяца,айфон с его огрызком на корпусе),"не такой крутой, как я ожидала","Купила свой первый айфон 14 версия, восторгу не было предела примерно неделю. Потом поняла, что смартфон с такими же характеристиками можно купить и дешевле, если не принципиально, чтобы был именно айфон. Лично я просто хотела крутые фото и большой объем памяти.",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,"новые цвета корпуса, улучшенные характеристики",всего понемногу,"Ой купила и я себе 14 айфон. По характеристикам почти не отличается от предыдущей модели, но все же стал шустрее. Дизайн такой же, выбор цветов стал больше. Процессор тот же. В настройках камеры что-то добавилось, но на качестве фоток почти не отразилось.",0,0,Неизвестно
2 месяца назад,Марушкино,4,менее месяца,Beвсе супер,Не указано,Не указано,0,0,ID Store
7 месяцев назад,Москва,4,менее месяца,отличное качество,"1 слот для сим карты, разряжается за день, цена","Хороший, качественный смартфон. Знаю точно, что прослужит долго. Но куда без недостатков. Для меня стало проблемой отсутствие второго слота для сим карты. Потому что я думала использовать его и как рабочий, но не судьба( И разряжается он достаточно быстро, еще на холоде посмотрю. И основной недостаток, как по мне, это, конечно, цена.",0,0,Неизвестно
4 месяца назад,Екатеринбург,4,менее месяца,"Хорошо упакован, оригинал, страна Индия, все отлично","Смутило только то, что поверх коробки и заводских наклеек был наклеен скотч. Переживала, что вскрытый и уже активированный, но все хорошо, телефон новый",Не указано,0,0,1Store.
4 месяца назад,Татищево,4,менее месяца,"Впрочем об айфоне говорить нечего, все летает и я доволен","Была вскрыта коробка , это смутило , но телефон новый","Быстрый , не лагает , все функционирует",0,0,GUDDA
2 месяца назад,Нижний Новгород,4,Не указано,Не указано,Не указано,оригинал,0,0,1CLICK
4 месяца назад,Брянск,4,несколько месяцев,Хорошо все,Быстрый износ аккумулятора,Можно ли заменить Аккумулятор по гарантии с момента покупки прошло чуть больше полугода уже 94% износа?,0,1,MOBILE-ROOMS
3 месяца назад,Тюмень,4,менее месяца,"Новый, для Индии, коробка с пломбами, не вскрывался.",Пока не выявил.,Сильно потрёпанна коробка телефона.,0,0,RexLavka
3 месяца назад,Москва,4,Не указано,"Обычный айфон, все как обычно",Почему-то будто иногда не работает одна сторона экрана.,Не указано,0,0,1pad
6 месяцев назад,Москва,4,менее месяца,"дизайн, цвет",цена,"Неоправданно дорогой телефон, давно хотела именно Айфон, наконец-то финансы позволили купила 14, теперь поняла, что для него 80к это дорого. Смартфон с такими же характеристиками только другого бренда можно купить минимум на 20к дешевле. Понравился дизайн и шикарный фиолетовый цвет",0,0,Неизвестно
3 месяца назад,Красноармейск,4,менее месяца,Коробка нормальная еще не отрывал.,Нет,Не указано,0,0,Digital Planet
6 месяцев назад,Москва,4,менее месяца,"цвет, камера",батарея,"Меняла айфон, с 12 на этот 14, этот безусловно получше будет. Камера порадовала снимками, экран с приятной качественной картинкой. Выглядит стильно, влюбилась в этот нежный фиолетовый цвет. Очень разочаровала батарея, очень быстро разряжается, приходится везде ездить с зарядкой.",0,0,Неизвестно
4 месяца назад,Ступино,4,менее месяца,Телефон пришел целый . Все в порядке,"Упаковка была грязная , не очень приятно - не критично .","Доволен товаром , все в порядке .",0,0,Class Line
7 месяцев назад,Москва,4,менее месяца,в основном достоинства,"для меня маленький экран, быстро разряжается","Пользуюсь месяц. Единственное, чего бы хотела изменить - экран побольше. Потому что я привыкла на смартфоне смотреть видео, но здесь экран маловат, кажется. Ну может разряжается слишком быстро. Хотя день держит, наверно стандартная история для такой производительности. В остальном все отлично.",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,крутой дизайн,своих денег не стоит,"Наслушалась подруг и тоже решила купить айфон, выбрала 14, это одна из новых моделей. После пары недель пользования поняла, что своих денег он не стоит, разве что платить за бренд. Да, выглядит круто и узнаваемо, но функционал урезан существенно.",0,0,Неизвестно
2 месяца назад,Богданович,4,менее месяца,Телефон норм.,Не указано,Не указано,0,0,Digital Planet
6 месяцев назад,Москва,4,менее месяца,"хорошая камера, быстродействие",цена,"Это мой первый айфон, ожидала прям ВАУ эффекта от производительности, камер и прочего. И он был, только продлился он недолго. Через неделю поняла, что телефон с такой же камерой, производительность и батареей можно купить за меньшую стоимость.",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,"красивый цвет, хорошая камера",плохая автономность,"В реале цвет сияющая звезда шикарно смотрится, такой женственный и нежный, приятно смотреть. Камера хорошая, качество фото и видео радует. Автономность хромает, телефон быстро разряжается, обычно даже на день не хватает.",0,0,Неизвестно
7 месяцев назад,Москва,4,менее месяца,"скорость работы, экран","быстро разряжается, динамики хрипят","Скорость работы шикарная, экран очень качественный и выдает красивую, сочную картинку. А вот напрягает качество динамиков и автономность аккумулятора. Я люблю музыку послушать громко, здесь с определенного момента начинает хрипеть. Разряжается, как по мне, быстро. Иногда и на день не хватает",0,0,Неизвестно
7 месяцев назад,Москва,4,менее месяца,в основном все нравится,неудобно пользоваться платными приложениями,"Недавно купила смартфон и все бы замечательно, но как неудобно пользоваться платными приложениями и устанавливать на него те же наши банки! Провозилась несколько дней, чтобы понять, как скачать ВТБ и Сбер! Оплачивать подписки в тот же эпл мьюзик теперь можно только через номер телефона",0,0,Неизвестно
4 месяца назад,Мытищи,4,менее месяца,"Отличный телефон, со всеми необходимыми функциями. Отличий по сравнению с 15ой моделью немного, зато цена существенно нижи","Недостатков у телефона нет, но доставка была долгой",Не указано,0,0,Hi-Tech Store
3 месяца назад,Москва,4,менее месяца,Отлично,Нет,Не указано,0,0,Ilike69
6 месяцев назад,Москва,4,менее месяца,"стильный, хорошая камера, экран",почти копия предыдущей версии,"Меняла с 13 айфона на 14, выбрала в фиолетовом цвете, очень красиво выглядит. Как и у всех айфонов отличная камера и экран, приличная производительность. Минус в том, что почти не отличается от предыдущей версии.",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,ну это же айфон)),стоимость,"У меня уже пару недель 14 айфон и вот теперь я поняла, что это была просто ненужная трата денег, так сказать заплатила за бренд. Основное отличие от предыдущей модели - это внешний вид. 14 айфон выглядит очень красиво, выбрала цвет сияющая звезда.",0,0,Неизвестно
7 месяцев назад,Москва,4,менее месяца,сам смартфон хороший,сложности с оплатой в приложениях и играх,"Красивый и функциональный смартфон, давно такой хотела) Не понимаю только, почему настолько неудобно все стало с оплатой в приложениях и играх. Ну можно было бы как-то подстроиться под клиентов. А тут, получается, ценник приличный, еще и морочиться приходится, придумывать что-то",0,0,Неизвестно
3 месяца назад,Москва,4,менее месяца,iphone,мало чем отличается от предыдущего,Не указано,0,0,ID Store
6 месяцев назад,Москва,4,менее месяца,"крутые фото, экран","челка на экране, слабоватая батарея","С телефона получаются классные качественные фотки. Я от них в восторге)) Понравился экран, крутая картинка. Но эта челка на экране занимает много полезного пространства. Батарея слабовата, быстро разряжается",0,0,Неизвестно
Не указано,Не указано,4,Не указано,Не указано,Не указано,"Хороший.
Батарея ни о чем - быстро садится",1,0,rv-Stock
6 месяцев назад,Ульяновск,4,менее месяца,Пока все норм. Айфон как айфон,Если возникнут дополню отзыв позже,"Телефон был упакован в пупырку и в коробку
Тем не менее на коробке самого телефона вмятина, очень не приятно, надеюсь проблем не будет
На коробке пленки не было
Пломбы на месте
Номера совпадают",0,0,SamMarket
7 месяцев назад,Москва,4,менее месяца,"работает хорошо, камера ок",очень сложно установить наши банки,"Пользуюсь уже месяц, смартфон нравится. Работает быстро, картинку выдает сочную, глаза не устают. Камера классная, очень крутые фото, причем неважно в каких условиях и при каком освещении. Только очень сложно было устанавливать на него приложение Сбера и Тинькофф, еле разобрался(",0,0,Неизвестно
5 месяцев назад,Москва,4,менее месяца,в общем неплохой,ожидала большего,"Про айфон сложно сказать что-то плохое, производительность хорошая, автономность неплохая и фото вроде нормальные. Но я от айфон 14 ожидала большего! Смартфон с такими же характеристиками можно купить дешевле!",0,0,Неизвестно
4 месяца назад,Рудничный,4,менее месяца,Не указано,Не указано,не поддерживается еСИМ. Хотя в описании написано что есть поддержка еСИМ,0,0,Дон Телефон.
4 месяца назад,Егорьевск,4,менее месяца,Идеальный вариант для пользования,Нет такого ),"Супер , спасибо 🙏🏻",0,0,RexLavka
6 месяцев назад,Москва,4,менее месяца,камера,цена,"Почти месяц пользуюсь своим новым айфон 14, уже успела сделать выводы! Эта модель почти не отличается от предыдущей, при этом ценник неадекватно завышен. Единственный плюс отмечу в камера, она реально стала лучше.",0,0,Неизвестно
3 месяца назад,Краснодар,4,Не указано,В хорошем состоянии спасибо рекомендую,Не указано,Не указано,0,0,Prosto-Technika
4 месяца назад,Москва,4,более года,"Камера. обычный хороший телефон, не лучше и не хуже других",При нагреве срабатывает виброзвонок )),Не указано,8,7,QUKE
4 месяца назад,Серпухов,4,менее месяца,"Товар оригинальный, комплектация полная",Получил в скрытой коробке на пункте выдачи товара,Не указано,0,0,Prosto-Technika
5 месяцев назад,Москва,4,менее месяца,Купил за 63.,Есть ньюансы..надеюсь они не отразятся на эксплуатации.,"Саргис Ваганович, схемка конечно серая и в телефон залазили.. в любом случае благодарю за телефон с гарантией и по такой цене.",0,0,Digital Planet
6 месяцев назад,Москва,4,менее месяца,все нравится,своих денег не стоит,"В общем телефон мне нравится, камера, экран, быстрая работа, здесь не поспоришь. Но совей цены он не стоит. Смартфон с такими же характеристиками можно купить намного дешевле!",0,0,Неизвестно
4 месяца назад,Москва,4,менее месяца,Не указано,"Привезли вместо черного голубой. Взяла, потому что нужен был телефон. Совет, берите с двумя нано симками.",Не указано,0,0,ТехноПространство
7 месяцев назад,Москва,4,менее месяца,"быстро работает, классно выглядит, отличная камера",динамики так себе,"Конечно, в общем смартфон отличный. Работает он быстро, выглядит стильно, экран большой и яркий. Камера топовая. Непонятно только почему динамики такие слабые, слушать музыку без наушников или фильмы смотреть грустно(",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,неплохие характеристики,ценник,"Решила поменять телефон, раньше был 13 айфон, купила 14. Ожидала более крутую камеру и батарею получше. И да, это все есть, но изменения незначительные. А вот ценник существенно возрос)",0,0,Неизвестно
4 месяца назад,Новошахтинск,4,несколько месяцев,Не указано,Не указано,"к самому телефону претензий нет, подкачал только доставка",0,0,istore93
7 месяцев назад,Москва,4,менее месяца,"все остальное, кроме недостатков","нет 2го слота под сим карты, тяжело качать приложения банков","Вот очень жаль, что нет слота под 2 сим карту. Не знаю почему на айфонах его не предусматривают, но мне по работе было бы очень кстати. Ну и Сбер еле установил, конечно",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,отличный смартфон,отсутствие банковских приложений,"Хороший смартфон, давно хотела себе такой) Жаль, конечно, что сейчас столько проблем с приложениями банковскими и оплатами. Это мой первый айфон, так что перенести банки неоткуда было, пришлось нелегко.",0,0,Неизвестно
6 месяцев назад,Москва,4,менее месяца,Хороший телефон,"Покупали телефон в подарок. Коробка в стикерах, явно не свежая. Вообщем не подарочный вид.","Яндекс извинился, продавец предложил возврат. Оставили конечно, нет время искать что то другое.",0,0,Стильнaя Техника
5 месяцев назад,Москва,4,несколько месяцев,Все работает.,"Упаковка была вскрыта. Если бы было время, то сделала бы возврат.",Не указано,0,0,Store City
4 месяца назад,Краснодар,4,менее месяца,Айфон,Не обнаружили,"Все понравилось, уже 5 айфон. Спасибо",0,0,New Media
4 месяца назад,Осинники,4,Не указано,"оригинал,компактный",пока не обнаружил а,Не указано,0,0,S.Store
6 месяцев назад,Москва,4,менее месяца,качественный смартфон,нет нужных приложений,"Выбирал между ним и смартфоном другого бренда. В принципе не пожалел, смартфон крутой. Но вот имейте в виду, что придется заморочиться с приложениями банков, так просто теперь их не установить",0,0,Неизвестно
4 месяца назад,Волгоград,4,несколько месяцев,Не указано,Не указано,работает,0,0,Digital Planet
5 месяцев назад,Курск,4,менее месяца,Не указано,Не указано,"Телефон оригинальный, пришел в целости не поврежденный.сразу обновился 👍🏻🔥",0,0,Неизвестно
5 месяцев назад,Подольск,4,Не указано,В целом неплохо работает нормально,Плохо аккумулятор держит,Не указано,0,0,ID Store
5 месяцев назад,Череповец,4,менее месяца,"Телефон как телефон, красивый)",Камера кажется не очень,Не указано,0,1,MONOTECH
5 месяцев назад,Санкт-Петербург,4,менее месяца,Нормальный смарт обычный iPhone ничего нового,Не указано,Не указано,1,0,WISHMASTER
5 месяцев назад,Московский,4,Не указано,Все хорошо спасибо вам,Не указано,Не указано,0,1,ID Store
9 месяцев назад,Санкт-Петербург,4,менее месяца,"Индия, удобный форм-фактор и легче чем айфон 11. Камера чуть получше, в целом работает чуть шустрее.","Внутри стекла камеры какие-то пятна, словно от клея или жидкости, на фото вроде не влияет, так как расположены за пределами объектива, но неприятно.
При активации завис и пришлось перезагружать.
Греется ощутимо при работе обычных приложений типа этого же яндекс маркета.",Не указано,0,0,WISHMASTER
7 месяцев назад,Великий Новгород,4,Не указано,"симпатичный, фото хорошие","санкционные ограничения, кошелёк, сбербанк онлайн, сложно переносить фото с устройства на устройства не apple",Не указано,1,1,ТЕХНОЛАВ.ру
6 месяцев назад,Егорьевск,4,менее месяца,"Оригинал, все целое, хорошо",Не указано,Не указано,0,0,Неизвестно
7 месяцев назад,Москва,4,менее месяца,"С телефоном всё ок, он пришел хорошо и надежно упакованный, точно новый","Задумайтесь, как переносить всё со старого айфона на новый, находясь в России, до покупки",Не указано,0,0,KosmoSquad
7 месяцев назад,Москва,4,несколько месяцев,"все работает, 4 месяца пользуюсь",доставка не понравилась,Не указано,0,0,PRO-Store
Год назад,Москва,4,несколько месяцев,"Телефон неплохой, все в нем работает кроме того - что не работает в РФ.
По сайту эппл пробивается на то что неактивирован и т.п.
Нормальный объем памяти, поддержка есим","Ну как то без огонька, вроде Iphone, вроде 14й! а открываешь - а там кирпич без особых тактильных эмоций и ощущения чего то особенного.","не хватает с завода пленки на экране - приходится как открыл коробку - тут же искать чем защитить экран пока он свежий...
ну и комплектация простая - телефон и провод.",1,1,video-shoper
7 месяцев назад,Омск,4,несколько месяцев,Не указано,Не указано,Мне кажется иногда подглючивает,0,0,1gadget
11 месяцев назад,Лобня,4,менее месяца,"хороший телефон , цвет , камера , все устраивает. купили на замену 12 , разница ощущается , даже в камере.","коробка была незначительно грязная и помятая , телефон это никак не повредило но думаю за счет этого цена на телефон низкая.","доставили телефон в упаковке , брендовом пакете , с блоком питания , в подарок положили шоколадку, приятно",2,2,Texnobazaar
11 месяцев назад,Усть-Лабинск,4,несколько месяцев,"Все хорошо, кроме одного момента","Почему-то передняя камера периодически отказывается работать - зависает на этапе, так сказать, открытия. Бывает висит минут по 5, проверяли. Думали, что дело в софте - обновляли все, что только можно, но проблема остаётся. Не мешает эксплуатации, однако иногда раздражает)",Не указано,0,0,Яндекс Маркет
8 месяцев назад,Москва,4,Не указано,Не указано,"нет обычной сим, и слабо принимает сигнал",Не указано,0,0,diMoll
Год назад,Санкт-Петербург,4,менее месяца,"К айфону претензий нет, все супер, эпл как всегда на высоте! Продукция новая и оригинальная, все отлично 👍🏻","К сожалению, пришла грязная и немного мятая коробка :( Одну звезду сняла, решила не возвращать, тк брала для себя, но если берете в подарок, будьте внимательны.","Брала у продавца Клеопатра (Kleopatych), отзывов было мало, но нужна была доставка в день покупки и оплата по карте, что обеспечил продавец, но был неприятен косяк с коробкой.",0,0,Kleopatych
9 месяцев назад,Казань,4,менее месяца,Камера,Телефон бракованный. На экране пузырек и телефон немного лагает,Не указано,0,0,Параллельная Техника
10 месяцев назад,Москва,4,менее месяца,"Экран, камера",батарея,"по ощущениям батарея держится столько же, как на моем 11 айфоне с емкостью аккумулятора 80%, не знаю, с чем это связано и боюсь гадать",0,0,MOBILE-ROOMS
10 месяцев назад,Ростов-на-Дону,4,менее месяца,"Айфон, он и в Африке айфон","Мб проблема в операторе, но иногда бывают проблемы со связью",Не указано,0,0,1Store.
Год назад,Усть-Лабинск,4,менее месяца,"Сам телефон в отличном состоянии, работает тоже отлично.",Грязная коробка,"Все хорошо, но доставили очень грязную коробку … очень обидная ситуация , тк телефон не за 2000 рублей .",5,3,Холодильник.ру
11 месяцев назад,Ростов-на-Дону,4,несколько месяцев,Красивый,"Быстро царапается,нельзя вставить физ сим карту,в руке не удобен",Не указано,0,0,Store N13
Год назад,Екатеринбург,4,менее месяца,Все нормально,"Упаковано в службе доставки плохо , смартфон болтался внутри пересылочной коробки, две бумажки по бокам его не удерживали. Хорошо, что оригинальная коробка самого смартфона обеспечивает безопасную транспортировку",Не указано,0,0,Яндекс Маркет
11 месяцев назад,Самара,4,Не указано,"Все проверили и зарегистрировали, оригинал из Индии","Лагает иногда, не знаю почему",Не указано,0,0,NAVITOYS
Год назад,Москва,4,Не указано,"Привлекательный дизайн, шустрость, качественная камера",Высокая стоимость,Отличный телефон который предлагает множество удобных функций и качественное исполнение,0,0,Неизвестно
11 месяцев назад,Уфа,4,Не указано,Адаптирован для России.,Иногда отключается одна из сим-карт. Дороговато.,Не указано,0,0,Яндекс Маркет
11 месяцев назад,Москва,4,менее месяца,"Все работает, но так как смартфон из Гонконга нет функции звонка через wi-fi",Не указано,Не указано,0,0,PRO-Store
Год назад,Тюмень,4,менее месяца,Не указано,"Коробка с телефоном упакована в чёрную пленку типа пищевой и тщательно замотана пупыркой и скотчем. Сама коробка без прозрачной пленки, не знаю, возможно, так должно быть и Яблоко, заботясь об экологии, стало экономить на пленке..., но все предыдущие разы покупал айфоны и коробки были в прозрачной пленке. Вроде мелочь, а осадочек..",В целом покупкой доволен.,0,0,TOPNOYT
Год назад,Москва,4,несколько месяцев,"качество
скорость работы
удобный интерфейс","отсутствие сканера отпечатков пальцев
нет полноценного управления жестами",Не указано,0,0,MOBILE-ROOMS
Год назад,Оренбург,4,несколько месяцев,"Оригинальный айфон по стоимости ниже, чем в других магазинах. Качеством телефона я довольна","Снизила оценку за качество доставки. Коробка пришла мятая, она была намного больше, чем сама коробка от айфона и телефон так болтался…","В целом на качество телефона это не повлияло, но оставило негативное впечатление о службе доставки.",0,0,Яндекс Маркет
11 месяцев назад,Казань,4,менее месяца,Только плюсы,Нет,Не указано,0,0,Неизвестно
Год назад,Москва,4,Не указано,"Все хорошо , проверили серийный номер . Оригинал .",Конечно же цена и ПЕРЕОДИЧЕСКИ ТЕЛЕЫОН НЕ ВИДИТ СИМКУ,"Упакован был в пакет , единственный минус , надеюсь его нигде не бросали )",1,0,TECHNOTON
Год назад,Казань,4,менее месяца,Не указано,"Брал нано сим плюс есим! А в итоге оказался просто со слотом для двух симок, без есим! Зарядка на свем старом 13 ом айфоне держиться лучше чем на этой! Хотя процент заряда пишет 100%",Не указано,0,0,Яндекс Маркет
Год назад,Москва,4,менее месяца,"все отлично, все работает , пока мало использовала","в комплекте нет переходника для зарядки телефона , в коробке только USB провод , но куда его втыкать без адаптера не понятно , это странно товарищи . Так же нет наушников",Не указано,0,7,MOBILE-ROOMS
Год назад,Москва,4,менее месяца,Телефон хороший. Спасибо за чехол и пленку.,Не указано,"Привезли белый, вчетвером фиолетового и 2 симки, вместо эл симки и простой. Хорошо хоть, что по памяти сошлось.",0,0,KosmoSquad
Год назад,Екатеринбург,4,несколько месяцев,"Обычный айфон, режим киноэффекта добавили, грани другие","Нет восторга никакого, от 11 почти ничем не отличается",Не указано,1,3,E-SMART
Не указано,Не указано,4,Не указано,Не указано,Не указано,"Тоже 13,мало нового не оправданная покупка но смартфон хороший.",0,0,Неизвестно
Не указано,Не указано,4,Не указано,Не указано,Не указано,"Пользуюсь Android.
Остальные члены семьи iphone.
Супруге например приобрели 14.
Есть ощущение, что кроме скорости работы аппарата и качества фото, изменения из года в год - чисто маркетинг.",4,3,WISHMASTER
Год назад,Бестужевское,4,Не указано,"Отличный телефон, хороший продавец.","Приехала коробка как будто вскрытая , такое ощущение будто его открывали, еще так снизу потдели. Не очень приятно это было видеть конечно, но в итоге с телефоном все было хорошо.",Не указано,2,0,TOPNOYT
Год назад,Ижевск,4,Не указано,"Телефон хороший, оригинал. НО! Продавец вместо телефона с 1 физической и 1 esim картой, прислал модель с 2 физическими sim. Не особо критично, но не сразу поняли такую особенность и долго долбались, пытаясь поставить esim на телефон, который её не поддерживает",Доставили неверную спецификацию,Не указано,1,1,Юпорт техника
Год назад,Апшеронск,4,менее месяца,Не указано,"Упаковка подранная, будто уже вскрыта была, сам товар упакован, по мне так не очень прочно, в обычный пакет",Не указано,2,0,Dicentre
Год назад,Кудрово,4,менее месяца,"Телефон точно новый, без повреждений, ожидания от внешнего вида оправдались.
Коробка не вскрывалась","Отсутствие описания, чем отличаются телефоны для других стран. В моем случае телефон для Японии не имеет возможности раздавать интернет, поскольку в Японии это запрещено законодательством.
Хотелось бы знать об этом раньше чем покупать.",Не указано,1,1,Hendy
Год назад,Москва,4,несколько месяцев,"Айфон, как айфон, ничего замечательного…","Куча необходимых функций и программ не работают из-за обстоятельств, не связанных с телефоном.",Не указано,1,1,Яндекс Маркет
Год назад,Новосибирск,4,Не указано,"Камера, производительность, батарея, размер",К самому смартфону претензий нет. Но была вскрыта коробка ранее. Очень не приятно:( Минус продавцу и минус звезду за это,"После древнего Honor и андроида это конечно пушкабомба. Ни дня не жалею о покупке. Из всех приложений, что мне нужны нет только 2гис.",1,1,PRO-Store
